word	start_time	end_time	vowel_start	vowel_end	nasal_start	nasal_end	next_seg	next_seg_start	next_seg_end	chunk_start	chunk_end	nwords	idstring
AND_UH	1881.813	1881.973	1881.813	1881.973			AH0	1881.973	1882.003	1879.763	1882.003	11781	PH00-1-3-
UH	1997.313	1997.492	1997.313	1997.492			sp	1997.492	1998.052	1996.883	1997.492	11781	PH00-1-3-
UM	2004.743	2004.993	2004.743	2004.843	2004.843	2004.993	sp	2004.993	2005.433	2003.283	2004.993	11781	PH00-1-3-
UM	2013.393	2013.603	2013.393	2013.523	2013.523	2013.603	sp	2013.603	2014.083	2012.693	2013.603	11781	PH00-1-3-
UM	2129.563	2129.913	2129.563	2129.712	2129.712	2129.913	sp	2129.913	2130.473	2129.132	2129.913	11781	PH00-1-3-
UM	2167.883	2168.132	2167.883	2168.003	2168.003	2168.132	sp	2168.132	2169.222	2167.723	2168.132	11781	PH00-1-3-
UM	2181.753	2181.992	2181.753	2181.883	2181.883	2181.992	sp	2181.992	2182.303	2181.573	2181.992	11781	PH00-1-3-
UM	2250.232	2250.483	2250.232	2250.363	2250.363	2250.483	sp	2250.483	2251.303	2249.473	2250.483	11781	PH00-1-3-
UM	2309.773	2310.093	2309.773	2309.923	2309.923	2310.093	ls	2310.093	2310.343	2309.633	2310.093	11781	PH00-1-3-
UM	2356.943	2357.233	2356.943	2357.103	2357.103	2357.233	sp	2357.233	2357.873	2356.643	2357.233	11781	PH00-1-3-
AND_UM	2365.193	2365.433	2365.193	2365.283	2365.283	2365.433	sp	2365.433	2366.393	2364.983	2365.433	11781	PH00-1-3-
UM	2405.763	2406.003	2405.763	2405.873	2405.873	2406.003	sp	2406.003	2406.243	2405.583	2406.003	11781	PH00-1-3-
AND_UH	2407.113	2407.313	2407.113	2407.313			M	2407.313	2407.393	2406.243	2409.403	11781	PH00-1-3-
UM	2483.693	2483.913	2483.693	2483.783	2483.783	2483.913	sp	2483.913	2484.343	2483.363	2483.913	11781	PH00-1-3-
UM	2500.963	2501.233	2500.963	2501.133	2501.133	2501.233	sp	2501.233	2502.753	2500.733	2501.233	11781	PH00-1-3-
UH	2673.444	2673.654	2673.444	2673.654			sp	2673.654	2674.194	2673.444	2673.654	11781	PH00-1-3-
UM	2680.974	2681.194	2680.974	2681.114	2681.114	2681.194	sp	2681.194	2682.349	2680.484	2681.194	11781	PH00-1-3-
UM	2713.294	2713.463	2713.294	2713.414	2713.414	2713.463	sp	2713.463	2714.224	2711.824	2713.463	11781	PH00-1-3-
UH	2734.499	2734.709	2734.499	2734.709			sp	2734.709	2735.429	2733.999	2734.709	11781	PH00-1-3-
UH	2833.939	2834.029	2833.939	2834.029			sp	2834.029	2834.069	2833.939	2834.249	11781	PH00-1-3-
UM	2862.984	2863.404	2862.984	2863.304	2863.304	2863.404	sp	2863.404	2865.844	2862.984	2863.404	11781	PH00-1-3-
UM	2902.094	2902.444	2902.094	2902.384	2902.384	2902.444	sp	2902.444	2903.484	2902.094	2902.444	11781	PH00-1-3-
UH	2909.084	2909.114	2909.084	2909.114			sp	2909.114	2909.124	2908.684	2913.394	11781	PH00-1-3-
UH	2985.874	2986.004	2985.874	2986.004			sp	2986.004	2986.364	2985.874	2986.004	11781	PH00-1-3-
UH	2989.749	2990.219	2989.749	2990.219			sp	2990.219	2990.449	2989.749	2990.219	11781	PH00-1-3-
UH	3030.704	3031.154	3030.704	3031.154			sp	3031.154	3032.749	3030.524	3031.154	11781	PH00-1-3-
UM	3034.819	3035.229	3034.819	3035.059	3035.059	3035.229	sp	3035.229	3037.589	3034.819	3035.229	11781	PH00-1-3-
UH	3060.764	3060.854	3060.764	3060.854			L	3060.854	3060.924	3060.764	3061.744	11781	PH00-1-3-
UM	3062.554	3062.824	3062.554	3062.794	3062.794	3062.824	sp	3062.824	3064.464	3062.554	3062.824	11781	PH00-1-3-
UH	3068.019	3068.359	3068.019	3068.359			sp	3068.359	3069.179	3068.019	3068.359	11781	PH00-1-3-
UM	3102.789	3103.169	3102.789	3103.009	3103.009	3103.169	sp	3103.169	3103.549	3102.789	3103.169	11781	PH00-1-3-
UH	3107.919	3108.189	3107.919	3108.189			AY1	3108.189	3108.219	3107.919	3109.859	11781	PH00-1-3-
UH	3118.228	3118.558	3118.228	3118.558			sp	3118.558	3121.269	3118.228	3118.558	11781	PH00-1-3-
UH	3139.499	3139.909	3139.499	3139.909			sp	3139.909	3140.334	3139.499	3139.909	11781	PH00-1-3-
UM	3495.129	3495.399	3495.129	3495.279	3495.279	3495.399	sp	3495.399	3499.589	3495.129	3495.399	11781	PH00-1-3-
UM	3512.264	3512.324	3512.264	3512.294	3512.294	3512.324	sp	3512.324	3515.009	3510.074	3512.324	11781	PH00-1-3-
UH	3556.904	3557.043	3556.904	3557.043			sp	3557.043	3557.344	3556.484	3557.043	11781	PH00-1-3-
UM	3562.534	3562.804	3562.534	3562.704	3562.704	3562.804	sp	3562.804	3565.124	3562.534	3562.804	11781	PH00-1-3-
UM	3575.094	3575.304	3575.094	3575.164	3575.164	3575.304	sp	3575.304	3575.584	3573.364	3575.304	11781	PH00-1-3-
UM	3584.659	3585.108	3584.659	3584.959	3584.959	3585.108	sp	3585.108	3590.819	3584.659	3585.108	11781	PH00-1-3-
UM	3617.319	3617.679	3617.319	3617.539	3617.539	3617.679	sp	3617.679	3620.869	3617.319	3617.679	11781	PH00-1-3-
UM	3643.494	3643.794	3643.494	3643.674	3643.674	3643.794	sp	3643.794	3644.604	3643.494	3643.794	11781	PH00-1-3-
UH	3653.694	3653.723	3653.694	3653.723			sp	3653.723	3654.124	3652.684	3653.723	11781	PH00-1-3-
UM	3686.149	3686.529	3686.149	3686.409	3686.409	3686.529	sp	3686.529	3687.439	3686.149	3686.529	11781	PH00-1-3-
UM	10.293	10.842	10.293	10.593	10.593	10.842	sp	10.842	12.132	10.293	10.842	8156	PH00-1-4-
UM	27.907	28.227	27.907	28.167	28.167	28.227	sp	28.227	28.797	26.477	28.227	8156	PH00-1-4-
UM	64.053	64.503	64.053	64.263	64.263	64.503	sp	64.503	64.663	63.173	68.113	8156	PH00-1-4-
UM	74.789	75.159	74.789	74.989	74.989	75.159	sp	75.159	75.669	74.579	75.159	8156	PH00-1-4-
UM	129.12	129.391	129.12	129.321	129.321	129.391	sp	129.391	129.941	128.391	129.391	8156	PH00-1-4-
AND_UH	135.841	136.031	135.841	136.031			sp	136.031	136.101	135.011	138.681	8156	PH00-1-4-
UM	166.918	167.348	166.918	167.188	167.188	167.348	sp	167.348	168.188	166.918	167.348	8156	PH00-1-4-
UM	197.667	197.987	197.667	197.807	197.807	197.987	G	197.987	198.077	197.667	198.386	8156	PH00-1-4-
UM	198.937	199.137	198.937	199.037	199.037	199.137	JH	199.137	199.227	198.807	200.706	8156	PH00-1-4-
UM	216.071	216.331	216.071	216.261	216.261	216.331	AY1	216.331	216.371	216.071	217.191	8156	PH00-1-4-
UM	235.111	235.441	235.111	235.321	235.321	235.441	sp	235.441	236.61	233.941	235.441	8156	PH00-1-4-
UH	316.722	316.792	316.722	316.792			sp	316.792	317.122	316.362	316.792	8156	PH00-1-4-
AND_UM	322.631	322.82	322.631	322.71	322.71	322.82	sp	322.82	322.881	322.011	323.87	8156	PH00-1-4-
UM	331.281	331.901	331.281	331.691	331.691	331.901	sp	331.901	333.121	331.281	331.901	8156	PH00-1-4-
UM	345.179	345.688	345.179	345.459	345.459	345.688	sp	345.688	345.859	345.179	346.869	8156	PH00-1-4-
UM	350.654	351.284	350.654	351.084	351.084	351.284	AH0	351.284	351.313	350.654	355.334	8156	PH00-1-4-
UM	361.515	361.785	361.515	361.715	361.715	361.785	AH0	361.785	361.814	361.295	365.345	8156	PH00-1-4-
UH	388.912	389.292	388.912	389.292			sp	389.292	389.522	388.912	389.292	8156	PH00-1-4-
UM	431.486	431.866	431.486	431.736	431.736	431.866	sp	431.866	432.886	430.566	431.866	8156	PH00-1-4-
UH	461.369	461.499	461.369	461.499			L	461.499	461.529	459.528	464.179	8156	PH00-1-4-
UH	552.305	552.335	552.305	552.335			HH	552.335	552.475	549.755	553.915	8156	PH00-1-4-
UM	614.644	615.004	614.644	614.834	614.834	615.004	sp	615.004	615.476	614.404	615.004	8156	PH00-1-4-
UM	717.595	717.915	717.595	717.855	717.855	717.915	W	717.915	717.945	717.595	719.415	8156	PH00-1-4-
UH	719.305	719.415	719.305	719.415			sp	719.415	719.905	717.595	719.415	8156	PH00-1-4-
UM	721.105	721.445	721.105	721.275	721.275	721.445	sp	721.445	722.029	719.905	721.445	8156	PH00-1-4-
UM	724.399	724.699	724.399	724.579	724.579	724.699	sp	724.699	724.829	722.029	726.999	8156	PH00-1-4-
UM	739.369	739.689	739.369	739.589	739.589	739.689	AH0	739.689	739.719	738.869	740.218	8156	PH00-1-4-
UM	746.319	746.589	746.319	746.499	746.499	746.589	IH1	746.589	746.648	746.188	747.449	8156	PH00-1-4-
UM	797.573	797.963	797.573	797.792	797.792	797.963	sp	797.963	799.453	797.393	797.963	8156	PH00-1-4-
UM	801.173	801.243	801.173	801.203	801.203	801.243	sp	801.243	801.433	799.453	805.133	8156	PH00-1-4-
UM	804.423	804.513	804.423	804.463	804.463	804.513	M	804.513	804.543	799.453	805.133	8156	PH00-1-4-
UM	907.386	907.526	907.386	907.495	907.495	907.526	sp	907.526	907.656	907.026	908.996	8156	PH00-1-4-
UM	914.615	914.956	914.615	914.796	914.796	914.956	sp	914.956	915.718	913.776	914.956	8156	PH00-1-4-
UM	988.316	988.856	988.316	988.606	988.606	988.856	sp	988.856	990.906	988.316	988.856	8156	PH00-1-4-
UH	1002.467	1002.707	1002.467	1002.707			M	1002.707	1002.797	1002.467	1007.857	8156	PH00-1-4-
UM	1003.697	1003.897	1003.697	1003.856	1003.856	1003.897	sp	1003.897	1003.947	1002.467	1007.857	8156	PH00-1-4-
UM	1028.601	1028.891	1028.601	1028.841	1028.841	1028.891	sp	1028.891	1030.32	1027.981	1028.891	8156	PH00-1-4-
UM	1127.786	1128.066	1127.786	1127.936	1127.936	1128.066	sp	1128.066	1129.325	1127.555	1128.066	8156	PH00-1-4-
UH	1174.485	1174.625	1174.485	1174.625			N	1174.625	1174.794	1174.285	1176.125	8156	PH00-1-4-
UH	1235.395	1235.585	1235.395	1235.585			AY1	1235.585	1235.745	1235.395	1236.665	8156	PH00-1-4-
UM	1279.006	1279.616	1279.006	1279.425	1279.425	1279.616	sp	1279.616	1279.755	1279.006	1279.616	8156	PH00-1-4-
UM	1283.126	1283.765	1283.126	1283.566	1283.566	1283.765	sp	1283.765	1284.716	1283.126	1283.765	8156	PH00-1-4-
UH	1319.338	1319.548	1319.338	1319.548			W	1319.548	1319.608	1319.338	1321.938	8156	PH00-1-4-
AND_UM	1326.598	1327.027	1326.598	1326.818	1326.818	1327.027	sp	1327.027	1327.167	1326.358	1328.588	8156	PH00-1-4-
UM	1372.507	1372.727	1372.507	1372.637	1372.637	1372.727	B	1372.727	1372.777	1371.027	1373.197	8156	PH00-1-4-
UM	1386.751	1387.001	1386.751	1386.941	1386.941	1387.001	sp	1387.001	1388.981	1386.641	1387.001	8156	PH00-1-4-
UH	1391.811	1391.881	1391.811	1391.881			sp	1391.881	1392.151	1390.971	1391.881	8156	PH00-1-4-
UM	1393.031	1393.341	1393.031	1393.231	1393.231	1393.341	S	1393.341	1393.461	1393.031	1396.311	8156	PH00-1-4-
UH	1579.026	1579.106	1579.026	1579.106			SH	1579.106	1579.266	1579.026	1579.266	8156	PH00-1-4-
UM	1660.172	1660.642	1660.172	1660.462	1660.462	1660.642	sp	1660.642	1661.042	1660.172	1660.642	8156	PH00-1-4-
UM	1661.042	1661.212	1661.042	1661.082	1661.082	1661.212	AY1	1661.212	1661.242	1661.042	1662.891	8156	PH00-1-4-
UM	1725.206	1725.536	1725.206	1725.366	1725.366	1725.536	sp	1725.536	1725.835	1725.036	1725.536	8156	PH00-1-4-
UH	1750.514	1750.613	1750.514	1750.613			M	1750.613	1750.694	1749.504	1750.724	8156	PH00-1-4-
UM	1935.855	1936.244	1935.855	1936.195	1936.195	1936.244	sp	1936.244	1936.425	1935.145	1937.025	8156	PH00-1-4-
UM	1951.135	1951.704	1951.135	1951.485	1951.485	1951.704	sp	1951.704	1952.254	1951.135	1951.704	8156	PH00-1-4-
UM	1986.969	1987.399	1986.969	1987.289	1987.289	1987.399	sp	1987.399	1987.719	1986.969	1987.399	8156	PH00-1-4-
UM	2088.928	2089.418	2088.928	2089.308	2089.308	2089.418	sp	2089.418	2090.768	2088.928	2089.418	8156	PH00-1-4-
UH	2159.413	2159.493	2159.413	2159.493			sp	2159.493	2160.323	2159.413	2159.493	8156	PH00-1-4-
UM	2298.29	2298.66	2298.29	2298.49	2298.49	2298.66	sp	2298.66	2298.9	2296.09	2298.66	8156	PH00-1-4-
UM	2300.0	2300.35	2300.0	2300.129	2300.129	2300.35	sp	2300.35	2300.78	2299.58	2300.35	8156	PH00-1-4-
UH	2320.31	2320.53	2320.31	2320.53			P	2320.53	2320.62	2320.31	2321.54	8156	PH00-1-4-
UH	2331.167	2331.237	2331.167	2331.237			OW1	2331.237	2331.446	2331.007	2334.677	8156	PH00-1-4-
UM	2401.72	2402.231	2401.72	2402.021	2402.021	2402.231	sp	2402.231	2403.811	2401.72	2402.231	8156	PH00-1-4-
UM	2465.837	2466.527	2465.837	2466.316	2466.316	2466.527	sp	2466.527	2468.057	2465.647	2466.527	8156	PH00-1-4-
UM	2471.747	2472.177	2471.747	2472.017	2472.017	2472.177	sp	2472.177	2472.637	2470.447	2472.177	8156	PH00-1-4-
UH	2475.678	2475.799	2475.678	2475.799			AY1	2475.799	2475.879	2475.159	2476.089	8156	PH00-1-4-
UM	2567.139	2567.579	2567.139	2567.408	2567.408	2567.579	sp	2567.579	2567.748	2567.139	2568.329	8156	PH00-1-4-
UM	2615.826	2616.066	2615.826	2616.017	2616.017	2616.066	sp	2616.066	2617.077	2614.466	2616.066	8156	PH00-1-4-
UM	2628.864	2629.263	2628.864	2629.074	2629.074	2629.263	sp	2629.263	2630.184	2628.714	2629.263	8156	PH00-1-4-
UH	2702.538	2702.638	2702.538	2702.638			DH	2702.638	2702.748	2702.388	2704.068	8156	PH00-1-4-
UM	99.318	99.688	99.318	99.598	99.598	99.688	sp	99.688	100.443	99.318	99.688	7277	PH00-1-5-
UH	192.748	193.018	192.748	193.018			sp	193.018	196.738	192.748	193.018	7277	PH00-1-5-
UH	248.063	248.183	248.063	248.183			AH1	248.183	248.542	247.843	248.623	7277	PH00-1-5-
UH	248.183	248.542	248.183	248.542			AH1	248.542	248.623	247.843	248.623	7277	PH00-1-5-
UH	248.542	248.623	248.542	248.623			sp	248.623	248.963	247.843	248.623	7277	PH00-1-5-
UH	276.302	276.573	276.302	276.573			HH	276.573	276.613	275.743	279.323	7277	PH00-1-5-
UH	282.043	282.323	282.043	282.323			sp	282.323	282.593	280.523	282.323	7277	PH00-1-5-
UH	437.873	438.233	437.873	438.233			sp	438.233	438.352	437.873	438.912	7277	PH00-1-5-
UH	502.483	502.753	502.483	502.753			DH	502.753	502.873	501.983	505.523	7277	PH00-1-5-
UH	509.638	509.897	509.638	509.897			sp	509.897	510.498	509.197	509.897	7277	PH00-1-5-
UH	510.498	510.688	510.498	510.688			sp	510.688	510.758	510.498	512.548	7277	PH00-1-5-
UH	534.603	534.903	534.603	534.903			sp	534.903	536.893	534.603	534.903	7277	PH00-1-5-
UH	546.368	546.448	546.368	546.448			R	546.448	546.547	545.208	548.068	7277	PH00-1-5-
UH	550.038	550.428	550.038	550.428			sp	550.428	551.453	548.338	550.428	7277	PH00-1-5-
UH	552.142	552.503	552.142	552.503			N	552.503	552.633	551.453	552.893	7277	PH00-1-5-
UM	578.853	579.053	578.853	579.013	579.013	579.053	sp	579.053	580.033	576.843	579.053	7277	PH00-1-5-
UM	608.188	608.508	608.188	608.418	608.418	608.508	sp	608.508	609.303	607.048	608.508	7277	PH00-1-5-
UH	609.703	609.933	609.703	609.933			S	609.933	610.093	609.703	611.223	7277	PH00-1-5-
UH	679.513	679.853	679.513	679.853			DH	679.853	679.892	679.513	680.233	7277	PH00-1-5-
UH	934.888	935.088	934.888	935.088			EY1	935.088	935.428	934.618	936.848	7277	PH00-1-5-
UH	935.428	935.508	935.428	935.508			sp	935.508	935.698	934.618	936.848	7277	PH00-1-5-
UH	1039.208	1039.238	1039.208	1039.238			DH	1039.238	1039.358	1036.687	1041.198	7277	PH00-1-5-
UH	1317.558	1317.867	1317.558	1317.867			sp	1317.867	1318.488	1317.078	1317.867	7277	PH00-1-5-
UH	1338.063	1338.533	1338.063	1338.533			sp	1338.533	1339.363	1338.063	1338.533	7277	PH00-1-5-
UH	1459.303	1459.543	1459.303	1459.543			AH0	1459.543	1459.573	1458.573	1462.783	7277	PH00-1-5-
UH	1499.733	1499.833	1499.733	1499.833			W	1499.833	1500.033	1499.733	1500.763	7277	PH00-1-5-
UH	1533.402	1533.683	1533.402	1533.683			N	1533.683	1533.782	1532.803	1535.773	7277	PH00-1-5-
UH	1569.047	1569.328	1569.047	1569.328			sp	1569.328	1570.388	1568.658	1569.328	7277	PH00-1-5-
UH	1625.802	1626.063	1625.802	1626.063			sp	1626.063	1626.963	1624.183	1626.063	7277	PH00-1-5-
UH	1786.293	1786.493	1786.293	1786.493			sp	1786.493	1787.408	1785.943	1786.493	7277	PH00-1-5-
UH	1798.303	1798.403	1798.303	1798.403			sp	1798.403	1798.883	1794.172	1798.403	7277	PH00-1-5-
AND_UH	1800.493	1800.723	1800.493	1800.723			sp	1800.723	1801.058	1798.883	1800.723	7277	PH00-1-5-
UH	1831.518	1831.677	1831.518	1831.677			T	1831.677	1831.817	1830.938	1833.998	7277	PH00-1-5-
UH	1841.538	1841.758	1841.538	1841.758			DH	1841.758	1841.788	1841.538	1843.708	7277	PH00-1-5-
UH	1843.318	1843.708	1843.318	1843.708			sp	1843.708	1844.953	1841.538	1843.708	7277	PH00-1-5-
UH	1928.568	1928.908	1928.568	1928.908			sp	1928.908	1929.548	1928.568	1928.908	7277	PH00-1-5-
UH	2063.418	2063.478	2063.418	2063.478			sp	2063.478	2064.323	2059.668	2063.478	7277	PH00-1-5-
UH	2139.718	2140.018	2139.718	2140.018			sp	2140.018	2142.418	2138.988	2140.018	7277	PH00-1-5-
UM	2145.373	2145.843	2145.373	2145.693	2145.693	2145.843	sp	2145.843	2146.743	2145.373	2145.843	7277	PH00-1-5-
UH	2171.698	2171.878	2171.698	2171.878			L	2171.878	2171.988	2171.358	2172.598	7277	PH00-1-5-
UM	2258.562	2258.843	2258.562	2258.743	2258.743	2258.843	sp	2258.843	2259.103	2257.213	2258.843	7277	PH00-1-5-
UH	2259.453	2259.743	2259.453	2259.743			K	2259.743	2259.823	2259.103	2260.243	7277	PH00-1-5-
UH	2375.927	2375.998	2375.927	2375.998			sp	2375.998	2377.158	2375.178	2375.998	7277	PH00-1-5-
UM	2388.588	2388.798	2388.588	2388.768	2388.768	2388.798	sp	2388.798	2389.428	2387.578	2388.798	7277	PH00-1-5-
UH	2473.797	2474.018	2473.797	2474.018			sp	2474.018	2474.288	2473.128	2474.018	7277	PH00-1-5-
UH	2578.833	2579.113	2578.833	2579.113			sp	2579.113	2580.193	2578.412	2579.113	7277	PH00-1-5-
UH	2581.643	2581.873	2581.643	2581.873			W	2581.873	2582.023	2581.643	2582.482	7277	PH00-1-5-
UH	2608.503	2608.573	2608.503	2608.573			sp	2608.573	2608.913	2605.573	2608.573	7277	PH00-1-5-
UH	2628.063	2628.373	2628.063	2628.373			sp	2628.373	2629.498	2627.523	2628.373	7277	PH00-1-5-
UM	2723.523	2724.032	2723.523	2723.863	2723.863	2724.032	sp	2724.032	2725.438	2723.523	2724.032	7277	PH00-1-5-
UH	52.245	52.905	52.245	52.905			Y	52.905	53.155	52.245	54.456	2114	PH00-2-1-
UH	55.704	56.114	55.704	56.114			sp	56.114	57.627	55.014	56.114	2114	PH00-2-1-
AND_UH	133.615	134.156	133.615	134.156			sp	134.156	134.558	133.106	134.156	2114	PH00-2-1-
UH	148.968	149.518	148.968	149.518			sp	149.518	150.047	148.968	149.518	2114	PH00-2-1-
UH	165.433	165.813	165.433	165.813			AY1	165.813	165.963	165.123	167.583	2114	PH00-2-1-
UH	240.746	241.746	240.746	241.746			AY1	241.746	241.825	240.746	244.886	2114	PH00-2-1-
UH	332.654	332.894	332.654	332.894			sp	332.894	332.994	331.614	334.094	2114	PH00-2-1-
UH	347.626	347.676	347.626	347.676			AY1	347.676	347.796	347.626	349.156	2114	PH00-2-1-
UH	361.961	362.63	361.961	362.63			sp	362.63	362.996	361.961	362.63	2114	PH00-2-1-
UH	374.663	375.123	374.663	375.123			sp	375.123	375.352	374.423	375.123	2114	PH00-2-1-
UH	388.916	389.286	388.916	389.286			HH	389.286	389.386	388.916	392.426	2114	PH00-2-1-
AND_UH	393.92	394.361	393.92	394.361			AY1	394.361	394.431	393.411	395.591	2114	PH00-2-1-
UH	446.799	447.229	446.799	447.229			L	447.229	447.299	444.989	447.859	2114	PH00-2-1-
UH	467.821	468.091	467.821	468.091			sp	468.091	468.953	464.351	468.091	2114	PH00-2-1-
UH	497.383	497.663	497.383	497.663			AY1	497.663	497.943	497.383	499.443	2114	PH00-2-1-
UM	611.624	612.123	611.624	612.093	612.093	612.123	sp	612.123	612.804	611.624	612.123	2114	PH00-2-1-
UH	627.799	628.279	627.799	628.279			V	628.279	628.418	627.799	628.909	2114	PH00-2-1-
UH	648.293	648.553	648.293	648.553			sp	648.553	648.594	647.084	649.744	2114	PH00-2-1-
UH	650.694	651.214	650.694	651.214			sp	651.214	651.353	650.694	654.434	2114	PH00-2-1-
AND_UH	655.749	656.149	655.749	656.149			sp	656.149	656.359	655.199	656.149	2114	PH00-2-1-
UH	691.324	691.394	691.324	691.394			AH1	691.394	691.534	691.324	691.534	2114	PH00-2-1-
UH	691.394	691.534	691.394	691.534			sp	691.534	697.509	691.324	691.534	2114	PH00-2-1-
UH	708.754	709.104	708.754	709.104			W	709.104	709.204	708.754	710.624	2114	PH00-2-1-
AND_UH	714.253	714.582	714.253	714.582			W	714.582	714.683	713.633	718.603	2114	PH00-2-1-
AND_UH	764.183	764.573	764.183	764.573			sp	764.573	765.471	763.573	764.573	2114	PH00-2-1-
AND_UM	779.711	780.171	779.711	780.02	780.02	780.171	sp	780.171	781.046	779.181	780.171	2114	PH00-2-1-
UH	786.266	787.146	786.266	787.146			ns	787.146	788.146	786.266	789.696	2114	PH00-2-1-
UM	795.403	795.753	795.403	795.683	795.683	795.753	sp	795.753	797.831	795.403	795.753	2114	PH00-2-1-
UH	799.724	799.804	799.724	799.804			sp	799.804	799.934	799.724	800.874	2114	PH00-2-1-
UH	874.359	874.899	874.359	874.899			sp	874.899	875.694	873.589	874.899	2114	PH00-2-1-
AND_UH	890.593	891.073	890.593	891.073			sp	891.073	891.123	890.053	894.403	2114	PH00-2-1-
UH	892.133	892.553	892.133	892.553			sp	892.553	892.643	890.053	894.403	2114	PH00-2-1-
UH	909.579	910.069	909.579	910.069			sp	910.069	910.829	909.579	910.069	2114	PH00-2-1-
UM	929.948	930.798	929.948	930.448	930.448	930.798	sp	930.798	930.918	929.948	932.788	2114	PH00-2-1-
UH	938.984	939.623	938.984	939.623			sp	939.623	940.224	938.984	939.623	2114	PH00-2-1-
UH	954.134	954.434	954.134	954.434			sp	954.434	954.644	952.404	954.434	2114	PH00-2-1-
AND_UH	983.758	984.259	983.758	984.259			sp	984.259	984.389	983.188	986.469	2114	PH00-2-1-
UH	993.009	993.439	993.009	993.439			sp	993.439	994.124	993.009	993.439	2114	PH00-2-1-
UH	999.139	999.589	999.139	999.589			DH	999.589	999.649	999.139	1002.469	2114	PH00-2-1-
AND_UH	1069.75	1070.0	1069.75	1070.0			sp	1070.0	1070.718	1069.171	1070.0	2114	PH00-2-1-
AND_UH	1083.003	1083.243	1083.003	1083.243			AY1	1083.243	1083.563	1082.453	1087.803	2114	PH00-2-1-
AND_UH	1089.248	1089.498	1089.248	1089.498			sp	1089.498	1089.984	1088.698	1089.498	2114	PH00-2-1-
UH	1098.219	1098.639	1098.219	1098.639			sp	1098.639	1098.849	1096.929	1098.639	2114	PH00-2-1-
UH	1131.893	1132.063	1131.893	1132.063			sp	1132.063	1133.449	1131.893	1132.063	2114	PH00-2-1-
AND_UH	1139.565	1140.125	1139.565	1140.125			sp	1140.125	1140.246	1138.985	1142.856	2114	PH00-2-1-
UM	1152.733	1153.223	1152.733	1152.972	1152.972	1153.223	sp	1153.223	1154.044	1152.173	1153.223	2114	PH00-2-1-
UH	1157.603	1157.893	1157.603	1157.893			TH	1157.893	1158.083	1157.603	1159.613	2114	PH00-2-1-
AND_UH	1165.457	1165.928	1165.457	1165.928			sp	1165.928	1166.084	1164.988	1167.624	2114	PH00-2-1-
UH	1166.084	1166.113	1166.084	1166.113			sp	1166.113	1166.304	1164.988	1167.624	2114	PH00-2-1-
UH	25.137	25.377	25.137	25.377			sp	25.377	25.678	25.137	25.377	2961	PH02-1-1-
UM	33.588	34.147	33.588	34.088	34.088	34.147	sp	34.147	34.557	33.588	34.147	2961	PH02-1-1-
UH	48.278	48.578	48.278	48.578			sp	48.578	49.368	45.668	48.578	2961	PH02-1-1-
UM	59.388	59.698	59.388	59.668	59.668	59.698	sp	59.698	60.508	56.658	59.698	2961	PH02-1-1-
UH	128.542	128.923	128.542	128.923			sp	128.923	129.002	128.273	129.573	2961	PH02-1-1-
