"idstring"	"word"	"start_time"	"end_time"	"vowel_start"	"vowel_end"	"nasal_start"	"nasal_end"	"chunk_start"	"chunk_end"	"nwords"	"sex"	"year"	"age"	"ethnicity"	"schooling"	"transcribed"	"total"	"nvowels"
"PH00-1-2-"	"UH"	1430.378	1430.378	1430.378	1430.648	NA	NA	1429.538	1432.428	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	1437.408	1437.188	1437.408	1437.728	NA	NA	1437.188	1442.338	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	1439.538	1438.047	1439.538	1439.568	NA	NA	1437.188	1442.338	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	1504.323	1504.323	1504.323	1504.693	1504.693	1504.723	1504.323	1504.723	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	1512.923	1512.923	1512.923	1513.333	NA	NA	1512.923	1519.463	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	1646.968	1646.968	1646.968	1647.178	1647.178	1647.278	1646.968	1648.967	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	1648.778	1647.988	1648.778	1648.967	NA	NA	1646.968	1648.967	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	1650.038	1650.038	1650.038	1650.288	NA	NA	1650.038	1650.288	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	1794.218	1794.218	1794.218	1794.538	1794.538	1794.658	1794.218	1799.633	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	1922.213	1922.213	1922.213	1922.353	NA	NA	1922.213	1924.933	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	1993.749	1993.749	1993.749	1994.169	1994.169	1994.359	1993.749	1994.359	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	2014.113	2014.113	2014.113	2014.473	NA	NA	2014.113	2017.553	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	2082.408	2082.408	2082.408	2082.687	2082.687	2082.868	2080.798	2082.868	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	2094.053	2094.053	2094.053	2094.433	2094.433	2094.613	2094.053	2094.613	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	2115.468	2115.468	2115.468	2115.828	2115.828	2115.978	2115.468	2115.978	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	2219.048	2219.048	2219.048	2219.557	2219.557	2219.828	2219.048	2219.828	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	2234.548	2234.548	2234.548	2234.788	2234.788	2234.858	2234.548	2234.858	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	2250.403	2250.403	2250.403	2250.463	NA	NA	2250.193	2250.463	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	2382.113	2382.113	2382.113	2382.243	2382.243	2382.393	2382.113	2382.393	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	2393.062	2392.623	2393.062	2393.262	NA	NA	2392.623	2393.262	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	2542.649	2542.649	2542.649	2542.739	NA	NA	2542.649	2542.739	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	2563.132	2563.132	2563.132	2563.403	NA	NA	2562.193	2563.403	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UH"	2706.003	2704.863	2706.003	2706.133	NA	NA	2704.863	2707.203	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-2-"	"UM"	2804.763	2804.763	2804.763	2804.793	2804.793	2804.863	2804.763	2804.863	6238	"f"	2000	52	"o/i"	"12"	2813.321	2826.45	3702
"PH00-1-3-"	"UM"	64.733	64.173	64.733	64.803	64.803	64.953	64.173	64.953	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	122.262	121.893	122.262	122.293	122.293	122.422	121.893	122.422	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	257.753	257.653	257.753	257.873	257.873	258.023	257.653	258.023	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	281.693	281.143	281.693	281.872	281.872	281.953	281.143	281.953	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	351.313	351.163	351.313	351.413	351.413	351.523	351.163	354.593	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	454.643	453.623	454.643	454.673	454.673	454.752	453.623	454.752	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	494.143	493.903	494.143	494.253	494.253	494.382	493.903	494.382	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	507.003	505.633	507.003	507.083	507.083	507.163	505.633	507.163	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	524.743	524.362	524.743	524.852	524.852	524.973	523.363	524.973	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	564.333	564.103	564.333	564.363	564.363	564.472	564.103	565.583	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	625.263	625.093	625.263	625.393	625.393	625.423	625.093	625.423	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	639.823	639.533	639.823	639.962	639.962	640.082	639.533	640.082	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	655.003	654.773	655.003	655.123	655.123	655.253	654.773	655.253	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	703.483	703.353	703.483	703.623	703.623	703.662	703.353	703.662	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	715.573	715.573	715.573	715.642	715.642	715.672	714.532	715.672	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	730.213	730.043	730.213	730.313	730.313	730.453	730.043	730.453	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	759.903	759.732	759.903	760.013	760.013	760.183	759.732	760.183	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	781.223	780.853	781.223	781.322	781.322	781.442	780.853	782.402	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	809.528	809.388	809.528	809.648	809.648	809.708	809.388	811.948	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	832.473	832.343	832.473	832.763	832.763	832.843	832.343	832.843	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	845.743	845.563	845.743	845.863	845.863	845.963	845.563	852.573	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	859.783	859.663	859.783	859.943	859.943	860.063	859.663	860.063	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	896.763	896.583	896.763	896.933	896.933	897.032	896.583	897.032	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	965.093	965.093	965.093	965.253	965.253	965.413	965.093	966.243	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	968.763	968.483	968.763	968.933	968.933	968.962	968.483	968.962	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1004.333	1004.052	1004.333	1004.403	1004.403	1004.433	1003.113	1004.553	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1009.703	1009.503	1009.703	1009.863	1009.863	1010.032	1009.503	1010.032	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1032.283	1031.843	1032.283	1032.393	1032.393	1032.523	1031.843	1032.523	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1090.583	1090.202	1090.583	1090.742	1090.742	1090.873	1090.202	1090.873	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1096.853	1096.693	1096.853	1096.973	1096.973	1097.103	1096.693	1097.103	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1177.723	1177.393	1177.723	1177.753	1177.753	1177.823	1177.393	1177.823	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1182.143	1181.703	1182.143	1182.272	1182.272	1182.373	1181.703	1182.373	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1195.663	1195.483	1195.663	1195.813	1195.813	1195.933	1195.483	1195.933	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	1222.312	1221.733	1222.312	1222.432	NA	NA	1221.733	1222.432	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	1222.723	1222.723	1222.723	1222.913	NA	NA	1222.723	1223.303	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1295.553	1295.423	1295.553	1295.663	1295.663	1295.823	1295.423	1295.823	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1379.263	1378.943	1379.263	1379.342	1379.342	1379.472	1378.763	1379.472	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1420.693	1420.693	1420.693	1420.873	1420.873	1421.063	1420.693	1421.063	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1434.633	1434.633	1434.633	1434.793	1434.793	1434.873	1433.182	1434.873	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1441.953	1441.753	1441.953	1442.103	1442.103	1442.213	1441.753	1446.863	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1447.643	1447.483	1447.643	1447.783	1447.783	1447.933	1447.483	1448.802	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1721.833	1721.583	1721.833	1721.953	1721.953	1722.103	1721.583	1722.103	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1743.553	1743.373	1743.553	1743.683	1743.683	1743.853	1743.373	1743.853	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	1780.273	1779.273	1780.273	1780.412	NA	NA	1779.273	1783.413	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	1780.443	1780.443	1780.443	1780.873	NA	NA	1779.273	1783.413	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	1792.233	1792.053	1792.233	1792.363	1792.363	1792.502	1792.053	1792.502	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	1797.863	1797.703	1797.863	1798.023	NA	NA	1797.703	1798.873	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	1881.813	1881.713	1881.813	1881.973	NA	NA	1879.763	1882.003	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	1997.313	1996.883	1997.313	1997.492	NA	NA	1996.883	1997.492	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2004.743	2003.283	2004.743	2004.843	2004.843	2004.993	2003.283	2004.993	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2013.393	2012.693	2013.393	2013.523	2013.523	2013.603	2012.693	2013.603	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2129.563	2129.132	2129.563	2129.712	2129.712	2129.913	2129.132	2129.913	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2167.883	2167.723	2167.883	2168.003	2168.003	2168.132	2167.723	2168.132	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2181.753	2181.573	2181.753	2181.883	2181.883	2181.992	2181.573	2181.992	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2250.232	2249.473	2250.232	2250.363	2250.363	2250.483	2249.473	2250.483	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2309.773	2309.633	2309.773	2309.923	2309.923	2310.093	2309.633	2310.093	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2356.943	2356.643	2356.943	2357.103	2357.103	2357.233	2356.643	2357.233	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2365.193	2364.983	2365.193	2365.283	2365.283	2365.433	2364.983	2365.433	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2405.763	2405.583	2405.763	2405.873	2405.873	2406.003	2405.583	2406.003	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	2407.113	2406.243	2407.113	2407.313	NA	NA	2406.243	2409.403	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2483.693	2483.363	2483.693	2483.783	2483.783	2483.913	2483.363	2483.913	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2500.963	2500.733	2500.963	2501.133	2501.133	2501.233	2500.733	2501.233	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	2673.444	2673.444	2673.444	2673.654	NA	NA	2673.444	2673.654	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2680.974	2680.484	2680.974	2681.114	2681.114	2681.194	2680.484	2681.194	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2713.294	2712.673	2713.294	2713.414	2713.414	2713.463	2711.824	2713.463	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	2734.499	2733.999	2734.499	2734.709	NA	NA	2733.999	2734.709	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	2833.939	2833.939	2833.939	2834.029	NA	NA	2833.939	2834.249	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2862.984	2862.984	2862.984	2863.304	2863.304	2863.404	2862.984	2863.404	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	2902.094	2902.094	2902.094	2902.384	2902.384	2902.444	2902.094	2902.444	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	2909.084	2908.684	2909.084	2909.114	NA	NA	2908.684	2913.394	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	2985.874	2985.874	2985.874	2986.004	NA	NA	2985.874	2986.004	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	2989.749	2989.749	2989.749	2990.219	NA	NA	2989.749	2990.219	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	3030.704	3030.524	3030.704	3031.154	NA	NA	3030.524	3031.154	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3034.819	3034.819	3034.819	3035.059	3035.059	3035.229	3034.819	3035.229	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	3060.764	3060.764	3060.764	3060.854	NA	NA	3060.764	3061.744	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3062.554	3062.554	3062.554	3062.794	3062.794	3062.824	3062.554	3062.824	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	3068.019	3068.019	3068.019	3068.359	NA	NA	3068.019	3068.359	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3102.789	3102.789	3102.789	3103.009	3103.009	3103.169	3102.789	3103.169	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	3107.919	3107.919	3107.919	3108.189	NA	NA	3107.919	3109.859	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	3118.228	3118.228	3118.228	3118.558	NA	NA	3118.228	3118.558	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	3139.499	3139.499	3139.499	3139.909	NA	NA	3139.499	3139.909	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3495.129	3495.129	3495.129	3495.279	3495.279	3495.399	3495.129	3495.399	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3512.264	3512.044	3512.264	3512.294	3512.294	3512.324	3510.074	3512.324	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	3556.904	3556.904	3556.904	3557.043	NA	NA	3556.484	3557.043	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3562.534	3562.534	3562.534	3562.704	3562.704	3562.804	3562.534	3562.804	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3575.094	3573.364	3575.094	3575.164	3575.164	3575.304	3573.364	3575.304	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3584.659	3584.659	3584.659	3584.959	3584.959	3585.108	3584.659	3585.108	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3617.319	3617.319	3617.319	3617.539	3617.539	3617.679	3617.319	3617.679	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3643.494	3643.494	3643.494	3643.674	3643.674	3643.794	3643.494	3643.794	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UH"	3653.694	3653.403	3653.694	3653.723	NA	NA	3652.684	3653.723	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-3-"	"UM"	3686.149	3686.149	3686.149	3686.409	3686.409	3686.529	3686.149	3686.529	11781	"m"	2000	18	"i"	"12"	3706.089	3717.926	5885
"PH00-1-4-"	"UM"	10.293	10.293	10.293	10.593	10.593	10.842	10.293	10.842	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	27.907	26.477	27.907	28.167	28.167	28.227	26.477	28.227	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	64.053	63.173	64.053	64.263	64.263	64.503	63.173	68.113	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	74.789	74.579	74.789	74.989	74.989	75.159	74.579	75.159	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	129.12	128.391	129.12	129.321	129.321	129.391	128.391	129.391	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	135.841	135.011	135.841	136.031	NA	NA	135.011	138.681	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	166.918	166.918	166.918	167.188	167.188	167.348	166.918	167.348	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	197.667	197.667	197.667	197.807	197.807	197.987	197.667	198.386	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	198.937	198.807	198.937	199.037	199.037	199.137	198.807	200.706	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	216.071	216.071	216.071	216.261	216.261	216.331	216.071	217.191	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	235.111	233.941	235.111	235.321	235.321	235.441	233.941	235.441	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	316.722	316.362	316.722	316.792	NA	NA	316.362	316.792	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	322.631	322.011	322.631	322.71	322.71	322.82	322.011	323.87	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	331.281	331.281	331.281	331.691	331.691	331.901	331.281	331.901	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	345.179	345.179	345.179	345.459	345.459	345.688	345.179	346.869	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	350.654	350.654	350.654	351.084	351.084	351.284	350.654	355.334	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	361.515	361.295	361.515	361.715	361.715	361.785	361.295	365.345	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	388.912	388.912	388.912	389.292	NA	NA	388.912	389.292	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	431.486	430.566	431.486	431.736	431.736	431.866	430.566	431.866	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	461.369	460.348	461.369	461.499	NA	NA	459.528	464.179	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	552.305	549.755	552.305	552.335	NA	NA	549.755	553.915	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	614.644	614.404	614.644	614.834	614.834	615.004	614.404	615.004	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	717.595	717.595	717.595	717.855	717.855	717.915	717.595	719.415	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	719.305	717.595	719.305	719.415	NA	NA	717.595	719.415	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	721.105	719.905	721.105	721.275	721.275	721.445	719.905	721.445	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	724.399	722.788	724.399	724.579	724.579	724.699	722.029	726.999	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	739.369	738.869	739.369	739.589	739.589	739.689	738.869	740.218	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	746.319	746.188	746.319	746.499	746.499	746.589	746.188	747.449	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	797.573	797.393	797.573	797.792	797.792	797.963	797.393	797.963	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	801.173	799.453	801.173	801.203	801.203	801.243	799.453	805.133	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	804.423	803.353	804.423	804.463	804.463	804.513	799.453	805.133	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	907.386	907.026	907.386	907.495	907.495	907.526	907.026	908.996	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	914.615	913.776	914.615	914.796	914.796	914.956	913.776	914.956	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	988.316	988.316	988.316	988.606	988.606	988.856	988.316	988.856	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	1002.467	1002.467	1002.467	1002.707	NA	NA	1002.467	1007.857	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	1003.697	1002.467	1003.697	1003.856	1003.856	1003.897	1002.467	1007.857	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	1028.601	1027.981	1028.601	1028.841	1028.841	1028.891	1027.981	1028.891	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	1127.786	1127.555	1127.786	1127.936	1127.936	1128.066	1127.555	1128.066	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	1174.485	1174.285	1174.485	1174.625	NA	NA	1174.285	1176.125	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	1235.395	1235.395	1235.395	1235.585	NA	NA	1235.395	1236.665	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	1279.006	1279.006	1279.006	1279.425	1279.425	1279.616	1279.006	1279.616	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	1283.126	1283.126	1283.126	1283.566	1283.566	1283.765	1283.126	1283.765	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	1319.338	1319.338	1319.338	1319.548	NA	NA	1319.338	1321.938	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	1326.598	1326.358	1326.598	1326.818	1326.818	1327.027	1326.358	1328.588	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	1372.507	1371.027	1372.507	1372.637	1372.637	1372.727	1371.027	1373.197	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UM"	1386.751	1386.641	1386.751	1386.941	1386.941	1387.001	1386.641	1387.001	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
"PH00-1-4-"	"UH"	1391.811	1390.971	1391.811	1391.881	NA	NA	1390.971	1391.881	8156	"m"	2000	18	"i"	"12"	2777.893	3957.084	3884
